TIMESTAMP,RECORD,O2_mV_Avg(1),O2_mV_Avg(2),O2_mV_Avg(3),O2_mV_Avg(4),SBTemp_C_Avg(1),SBTemp_C_Avg(2),SBTemp_C_Avg(3),SBTemp_C_Avg(4),O2_Final_Avg(1),O2_Final_Avg(2),O2_Final_Avg(3),O2_Final_Avg(4),VWC(1),VWC(2),VWC(3),VWC(4),EC(1),EC(2),EC(3),EC(4),Temp5TE(1),Temp5TE(2),Temp5TE(3),Temp5TE(4),BattVolt_Avg
2025-06-07T02:30:00Z,23781,1.207304,2.414608,0.05101286,0.03400857,14.74762,-89.14623,11.57205,10.57013,-0.3614062,18.86034,-0.8301096,-1.186205,0.614,NA,0.798,NA,0.17,0.07,0.05,0.06,13.9,9.6,12.2,3.9,12.83201
2025-06-07T03:00:00Z,23782,1.184632,2.374932,0.05668095,0.03400857,14.72519,-89.47663,11.58764,10.57013,-0.3705088,18.95402,-0.8275166,-1.186205,0.613,NA,0.799,NA,0.18,0.07,0.05,0.06,13.8,9.6,12.3,3.9,12.82555
2025-06-07T03:30:00Z,23783,1.156291,2.318251,0.04534476,0.03400857,14.70501,-89.90253,11.59271,10.57033,-0.3821068,19.07253,-0.8340394,-1.186213,0.613,NA,0.799,NA,0.17,0.07,0.05,0.06,13.8,9.6,12.3,3.9,12.81818
2025-06-07T04:00:00Z,23784,1.127972,2.278616,0.0340092,0.0340092,14.67857,-89.99088,11.59278,10.57424,-0.3935174,19.08338,-0.8403773,-1.186368,0.614,NA,0.799,NA,0.17,0.07,0.05,0.06,13.8,9.6,12.3,3.9,12.5923
2025-06-07T04:30:00Z,23785,1.099623,2.233255,0.05101354,0.03400895,14.65111,-89.81811,11.60065,10.57623,-0.4049104,19.00128,-0.8311634,-1.186447,0.614,NA,0.804,NA,0.17,0.07,0.05,0.06,13.8,9.6,12.3,3.9,12.75641
2025-06-07T05:00:00Z,23786,1.054357,2.188074,0.0566863,0.03401153,14.62747,-90.34391,11.6179,10.59418,-0.4236719,19.16046,-0.8286282,-1.187158,0.613,NA,0.799,NA,0.19,0.07,0.05,0.06,13.8,9.6,12.3,3.9,12.77316
2025-06-07T05:30:00Z,23787,1.031883,2.160151,0.05669689,0.03401814,14.60041,-90.80662,11.63369,10.59911,-0.43255,19.30737,-0.8292024,-1.187349,0.614,NA,0.799,NA,0.18,0.07,0.05,0.06,13.8,9.6,12.3,3.9,12.76932
2025-06-07T06:00:00Z,23788,1.003592,-27.27277,0.03969008,0.03402006,14.56559,-90.71337,11.64799,10.60257,-0.4437016,4.661525,-0.8392326,-1.187485,0.613,NA,0.803,NA,0.19,0.07,0.05,0.06,13.7,9.6,12.3,3.9,12.76404
2025-06-07T06:30:00Z,23789,0.9695734,-38.70923,0.03402012,0.03402012,14.52645,-90.71326,11.65143,10.61943,-0.4571847,-1.016717,-0.8425277,-1.188153,0.614,NA,0.805,NA,0.18,0.07,0.05,0.06,13.7,9.6,12.3,3.9,12.759
2025-06-07T07:00:00Z,23790,0.9412233,-42.72927,0.03969014,0.03402012,14.48364,-90.80561,11.66879,10.62691,-0.4681243,-2.980582,-0.8399951,-1.188449,0.614,NA,0.802,NA,0.18,0.07,0.05,0.06,13.7,9.6,12.3,3.9,12.75412
2025-06-07T07:30:00Z,23791,0.9128732,-43.93132,0.0567002,0.03402012,14.44065,-90.8978,11.67618,10.62932,-0.4790536,-3.545367,-0.8307592,-1.188544,0.614,NA,0.804,NA,0.18,0.07,0.05,0.06,13.7,9.6,12.4,3.9,12.75
2025-06-07T08:00:00Z,23792,0.867513,72.00925,0.03402012,0.03402012,14.38731,-90.99545,11.67767,10.62888,-0.4969793,54.05324,-0.8434894,-1.1885269999999999,0.613,NA,0.799,NA,0.2,0.07,0.05,0.06,13.7,9.6,12.4,3.9,12.55411
2025-06-07T08:30:00Z,23793,0.850503,-6.900415,0.03402012,0.03402012,14.33727,-90.71292,11.68723,10.6268,-0.5028231,14.77624,-0.8438391,-1.188444,0.614,NA,0.804,NA,0.19,0.07,0.05,0.06,13.7,9.6,12.4,3.9,12.70607
2025-06-07T09:00:00Z,23794,0.8278229,-41.3061,0.05103018,0.03402012,14.30123,-90.80535,11.69835,10.64835,-0.5115046,-2.274067,-0.8347394,-1.189296,0.614,NA,0.802,NA,0.19,0.07,0.05,0.06,13.6,9.6,12.4,3.9,12.73098
2025-06-07T09:30:00Z,23795,0.7881328,-49.45391,0.04536016,0.03402012,14.26199,-90.71278,11.7055,10.65059,-0.5273912,-6.351623,-0.8381695,-1.189385,0.614,NA,0.802,NA,0.2,0.07,0.05,0.06,13.6,9.6,12.4,3.9,12.73224
2025-06-07T10:00:00Z,23796,0.7711228,-50.98482,0.05103018,0.03402012,14.21937,-90.52699,11.72291,10.66387,-0.5334367,-7.176271,-0.8356363,-1.189909,0.614,NA,0.798,NA,0.19,0.07,0.05,0.06,13.6,9.6,12.4,3.9,12.73238
2025-06-07T10:30:00Z,23797,0.7371027,-51.73326,0.0567002,0.03402012,14.18323,-90.89796,11.72422,10.67481,-0.5469719,-7.418978,-0.8325149,-1.19034,0.613,NA,0.801,NA,0.19,0.07,0.05,0.06,13.6,9.6,12.4,3.9,12.75253
2025-06-07T11:00:00Z,23798,0.7087526,-55.70227,0.03402012,0.03402012,14.14412,-90.43909,11.73928,10.67718,-0.557981,-9.54887,-0.8457401,-1.190433,0.614,NA,0.805,NA,0.19,0.07,0.05,0.06,13.6,9.6,12.4,3.9,12.79268
2025-06-07T11:30:00Z,23799,0.6804025,-37.92677,0.03969014,0.03402012,14.11404,-89.98895,11.74253,10.69199,-0.5692553,-0.8792548,-0.8426895,-1.191016,0.614,NA,0.804,NA,0.2,0.07,0.05,0.06,13.5,9.6,12.4,3.9,12.84646
2025-06-07T12:00:00Z,23800,0.6520147,4.342974,0.03401814,0.03401814,14.08451,-89.74053,11.74338,10.69383,-0.5805594,20.0224,-0.8458905,-1.19109,0.614,NA,0.796,NA,0.19,0.07,0.05,0.06,13.5,9.6,12.4,3.9,12.65656
2025-06-07T12:30:00Z,23801,0.6461919,1.706174,0.04534649,0.0340101,14.06617,-89.06506,11.74936,10.69985,-0.5825102,18.48081,-0.8397768,-1.191331,0.613,NA,0.804,NA,0.2,0.07,0.05,0.06,13.5,9.6,12.4,3.9,12.96774
2025-06-07T13:00:00Z,23802,0.6064861,1.66642,0.05101286,0.03400857,14.06805,-88.90368,11.77076,10.71425,-0.5996124,18.40583,-0.8373886,-1.191898,0.614,NA,0.804,NA,0.17,0.07,0.05,0.06,13.5,9.6,12.4,3.9,13.11966
2025-06-07T13:30:00Z,23803,0.5781457,1.632411,0.05101286,0.03400857,14.06937,-88.51296,11.78768,10.74157,-0.6118184,18.25566,-0.8380035,-1.192971,0.614,NA,0.799,NA,0.18,0.07,0.05,0.06,13.5,9.6,12.4,3.9,13.4903
2025-06-07T14:00:00Z,23804,0.5554733,1.626743,0.05101286,0.03400857,14.12004,-88.43542,11.83378,10.79088,-0.6230659,18.22643,-0.8396737,-1.194901,0.614,NA,0.8,NA,0.18,0.07,0.05,0.06,13.5,9.6,12.4,3.9,14.19192
2025-06-07T14:30:00Z,23805,0.538469,1.581398,0.04534476,0.03400857,14.16232,-88.05996,11.8688,10.82547,-0.6316248,18.07641,-0.8441074,-1.196252,0.614,NA,0.8,NA,0.18,0.07,0.05,0.06,13.4,9.6,12.4,3.9,14.27582
2025-06-07T15:00:00Z,23806,0.5101286,1.564394,0.04534476,0.03400857,14.18762,-87.69862,11.87369,10.84187,-0.644542,17.94579,-0.8442838,-1.196891,0.613,NA,0.806,NA,0.18,0.07,0.05,0.06,13.4,9.6,12.4,3.9,14.27305
2025-06-07T15:30:00Z,23807,0.4931242,1.541722,0.03967666,0.03400857,14.21495,-87.27328,11.88054,10.84766,-0.6526508,17.79101,-0.8476987,-1.197116,0.614,NA,0.804,NA,0.21,0.07,0.05,0.06,13.4,9.6,12.4,3.9,14.24355
2025-06-07T16:00:00Z,23808,0.4591157,1.507713,0.06801714,0.03400857,14.23319,-86.93235,11.87663,10.83897,-0.6677895,17.65959,-0.831718,-1.196777,0.613,NA,0.8,NA,0.19,0.07,0.05,0.06,13.4,9.6,12.4,3.9,13.68299
2025-06-07T16:30:00Z,23809,0.4421114,1.490709,0.06234904,0.03400857,14.26458,-86.99911,11.86586,10.83318,-0.6760132,17.67352,-0.8344976,-1.196552,0.614,NA,0.796,NA,0.19,0.07,0.05,0.06,13.4,9.6,12.4,3.9,14.2039
2025-06-07T17:00:00Z,23810,0.4421114,1.451032,0.06234904,0.03400857,14.34161,-86.80106,11.89228,10.85152,-0.6782724,17.58754,-0.8354504,-1.197266,0.614,NA,0.797,NA,0.18,0.07,0.05,0.06,13.4,9.6,12.4,3.9,14.22603
2025-06-07T17:30:00Z,23811,0.4364433,1.42836,0.05668095,0.03400857,14.39539,-87.06824,11.89719,10.86505,-0.6822726,17.66583,-0.8387948,-1.197793,0.614,NA,0.8,NA,0.19,0.07,0.05,0.06,13.4,9.6,12.4,3.9,14.2205
2025-06-07T18:00:00Z,23812,0.4081028,1.411356,0.05668095,0.03400857,14.45023,-87.41157,11.89719,10.87085,-0.6960287,17.77281,-0.8387948,-1.198018,0.614,NA,0.804,NA,0.19,0.07,0.05,0.06,13.4,9.6,12.4,3.9,14.22603
2025-06-07T18:30:00Z,23813,0.4081028,1.360343,0.05668095,0.03400857,14.5031,-87.20654,11.89719,10.87085,-0.697553,17.67858,-0.8387948,-1.198018,0.614,NA,0.807,NA,0.21,0.07,0.05,0.06,13.5,9.6,12.4,3.9,14.21405
2025-06-07T19:00:00Z,23814,0.3740942,1.360343,0.06234904,0.03400857,14.55905,-86.99911,11.89719,10.87085,-0.7137578,17.60879,-0.8356269,-1.198018,0.614,NA,0.81,NA,0.19,0.07,0.05,0.06,13.5,9.6,12.4,3.9,14.22603
2025-06-07T19:30:00Z,23815,0.35709,1.326334,0.06801714,0.03400857,14.61303,-86.8656,11.89719,10.87663,-0.722598,17.54717,-0.832459,-1.198243,0.614,NA,0.81,NA,0.19,0.07,0.05,0.06,13.5,9.6,12.4,3.9,14.2205
