TIMESTAMP,RECORD,CO2_mV_Avg(1),CO2_mV_Avg(2),CO2_mV_Avg(3),CO2_Final_Avg(1),CO2_Final_Avg(2),CO2_Final_Avg(3)
2023-07-01T19:30:00Z,5107,627.4764,448.9372,751.3118,12549.53,8978.744,15026.24
2023-07-01T19:45:00Z,5108,627.5895,449.5704,753.8898,12551.79,8991.408,15077.8
2023-07-01T20:00:00Z,5109,629.783,450.9499,756.1512,12595.66,9018.998,15123.02
2023-07-01T20:15:00Z,5110,630.5745,452.0353,758.4805,12611.49,9040.707,15169.61
2023-07-01T20:30:00Z,5111,631.9088,453.9123,760.3574,12638.17,9078.247,15207.15
2023-07-01T20:45:00Z,5112,632.4062,454.5229,762.0082,12648.13,9090.458,15240.17
2023-07-01T21:00:00Z,5113,633.1073,454.2968,763.0259,12662.15,9085.936,15260.52
2023-07-01T21:15:00Z,5114,634.8712,454.7717,766.9156,12697.42,9095.434,15338.31
2023-07-01T21:30:00Z,5115,636.2281,455.8346,768.0689,12724.56,9116.69,15361.38
2023-07-01T21:45:00Z,5116,636.2507,456.1964,768.5664,12725.01,9123.927,15371.33
2023-07-01T22:00:00Z,5117,637.6754,457.3949,768.8604,12753.51,9147.899,15377.21
2023-07-01T22:15:00Z,5118,638.0598,456.7617,766.3276,12761.2,9135.234,15326.55
2023-07-01T22:30:00Z,5119,640.2534,458.8648,767.0286,12805.07,9177.297,15340.57
2023-07-01T22:45:00Z,5120,638.9651,459.883,765.6048,12779.3,9197.66,15312.1
2023-07-01T23:00:00Z,5121,641.3525,461.6789,765.5751,12827.05,9233.578,15311.5
2023-07-01T23:15:00Z,5122,642.199,460.6972,763.6375,12843.98,9213.943,15272.75
2023-07-01T23:30:00Z,5123,643.4562,460.2319,766.1637,12869.13,9204.638,15323.27
2023-07-01T23:45:00Z,5124,643.7213,462.363,766.3909,12874.43,9247.261,15327.82
2023-07-02T00:00:00Z,5125,645.0328,463.1868,765.2682,12900.66,9263.735,15305.36
2023-07-02T00:15:00Z,5126,645.6276,462.8558,767.7091,12912.55,9257.116,15354.18
2023-07-02T00:30:00Z,5127,646.2368,464.6452,769.9597,12924.74,9292.905,15399.19
2023-07-02T00:45:00Z,5128,646.0121,464.6853,769.6718,12920.24,9293.706,15393.43
2023-07-02T01:00:00Z,5129,646.9935,464.3394,772.1569,12939.87,9286.787,15443.14
2023-07-02T01:15:00Z,5130,647.588,465.5204,771.4402,12951.76,9310.407,15428.8
2023-07-02T01:30:00Z,5131,649.5848,465.8702,769.9044,12991.7,9317.405,15398.09
2023-07-02T01:45:00Z,5132,650.4098,465.0761,773.4602,13008.19,9301.521,15469.21
2023-07-02T02:00:00Z,5133,650.3588,463.3301,772.7748,13007.18,9266.601,15455.5
2023-07-02T02:15:00Z,5134,648.8539,464.9731,772.5345,12977.08,9299.463,15450.69
2023-07-02T02:30:00Z,5135,652.4821,465.1215,773.7168,13049.64,9302.429,15474.34
2023-07-02T02:45:00Z,5136,652.1772,467.1271,775.4006,13043.54,9342.543,15508.01
2023-07-02T03:00:00Z,5137,654.7312,466.9832,778.0037,13094.62,9339.663,15560.07
2023-07-02T03:15:00Z,5138,654.7457,466.6768,777.0029,13094.91,9333.536,15540.06
2023-07-02T03:30:00Z,5139,657.2228,464.5421,778.1657,13144.46,9290.842,15563.31
2023-07-02T03:45:00Z,5140,656.0902,468.4258,778.0551,13121.8,9368.516,15561.1
2023-07-02T04:00:00Z,5141,657.5605,469.2853,780.928,13151.21,9385.705,15618.56
2023-07-02T04:15:00Z,5142,659.2531,468.8751,780.5612,13185.06,9377.502,15611.22
2023-07-02T04:30:00Z,5143,660.3291,470.2642,781.7073,13206.58,9405.283,15634.15
2023-07-02T04:45:00Z,5144,659.7229,468.6839,780.5364,13194.46,9373.677,15610.73
2023-07-02T05:00:00Z,5145,661.3917,471.5016,783.0682,13227.83,9430.031,15661.36
2023-07-02T05:15:00Z,5146,657.524,471.5087,782.9067,13150.48,9430.174,15658.13
2023-07-02T05:30:00Z,5147,658.0438,470.8684,784.3131,13160.88,9417.368,15686.26
2023-07-02T05:45:00Z,5148,661.2312,470.3848,785.7848,13224.62,9407.696,15715.7
2023-07-02T06:00:00Z,5149,664.2309,472.0006,785.0084,13284.62,9440.012,15700.17
2023-07-02T06:15:00Z,5150,666.8069,473.7244,785.6566,13336.14,9474.487,15713.13
2023-07-02T06:30:00Z,5151,669.0243,475.4213,787.4893,13380.49,9508.426,15749.79
2023-07-02T06:45:00Z,5152,670.8939,474.8593,788.9583,13417.88,9497.186,15779.17
2023-07-02T07:00:00Z,5153,673.8585,474.9501,787.85,13477.17,9499.002,15757
2023-07-02T07:15:00Z,5154,679.3936,475.9173,790.171,13587.87,9518.345,15803.42
2023-07-02T07:30:00Z,5155,682.2924,476.2199,789.4691,13645.85,9524.399,15789.38
2023-07-02T07:45:00Z,5156,683.8712,477.4384,793.468,13677.42,9548.767,15869.36
2023-07-02T08:00:00Z,5157,650.9651,478.2174,794.0499,13019.3,9564.348,15881
2023-07-02T08:15:00Z,5158,617.9728,475.3464,796.2108,12359.46,9506.928,15924.22
2023-07-02T08:30:00Z,5159,584.6706,468.1074,795.3526,11693.41,9362.146,15907.05
2023-07-02T08:45:00Z,5160,552.9613,454.6094,799.0114,11059.23,9092.188,15980.23
2023-07-02T09:00:00Z,5161,534.8986,445.055,797.868,10697.97,8901.099,15957.36
2023-07-02T09:15:00Z,5162,522.2561,440.24,799.8441,10445.12,8804.8,15996.88
2023-07-02T09:30:00Z,5163,516.9095,433.1714,800.6599,10338.19,8663.427,16013.2
2023-07-02T09:45:00Z,5164,509.6963,429.0833,800.2014,10193.92,8581.667,16004.03
2023-07-02T10:00:00Z,5165,504.6217,422.9202,801.4034,10092.43,8458.403,16028.07
2023-07-02T10:15:00Z,5166,501.7809,419.2407,800.1072,10035.62,8384.813,16002.14
2023-07-02T10:30:00Z,5167,498.2959,414.1757,796.4046,9965.917,8283.513,15928.09
2023-07-02T10:45:00Z,5168,496.6378,409.0491,792.5751,9932.757,8180.982,15851.5
2023-07-02T11:00:00Z,5169,495.0045,405.1128,788.8443,9900.091,8102.256,15776.89
2023-07-02T11:15:00Z,5170,492.6311,402.6937,784.2548,9852.622,8053.874,15685.1
2023-07-02T11:30:00Z,5171,490.6791,399.3174,778.9957,9813.581,7986.347,15579.92
2023-07-02T11:45:00Z,5172,488.215,396.4908,775.4922,9764.301,7929.817,15509.84
2023-07-02T12:00:00Z,5173,486.0717,391.6627,770.6108,9721.434,7833.254,15412.22
2023-07-02T12:15:00Z,5174,487.132,387.4975,765.1537,9742.64,7749.951,15303.08
2023-07-02T12:30:00Z,5175,484.6046,387.2492,761.1271,9692.092,7744.985,15222.54
2023-07-02T12:45:00Z,5176,483.7685,382.4536,756.6263,9675.369,7649.071,15132.53
2023-07-02T13:00:00Z,5177,481.611,381.3385,754.962,9632.22,7626.771,15099.24
2023-07-02T13:15:00Z,5178,482.8208,377.9808,750.7581,9656.417,7559.616,15015.16
2023-07-02T13:30:00Z,5179,483.3046,375.8206,748.3834,9666.092,7516.413,14967.67
2023-07-02T13:45:00Z,5180,480.9094,373.832,746.6233,9618.188,7476.641,14932.47
2023-07-02T14:00:00Z,5181,478.7693,372.6451,740.6072,9575.386,7452.901,14812.14
2023-07-02T14:15:00Z,5182,478.9439,370.0838,739.2853,9578.879,7401.676,14785.71
2023-07-02T14:30:00Z,5183,478.3635,367.2619,737.7137,9567.27,7345.238,14754.27
2023-07-02T14:45:00Z,5184,477.1455,366.7896,736.9501,9542.909,7335.792,14739
2023-07-02T15:00:00Z,5185,475.3913,364.6484,736.2197,9507.826,7292.969,14724.39
2023-07-02T15:15:00Z,5186,473.816,360.9725,732.5099,9476.319,7219.449,14650.2
2023-07-02T15:30:00Z,5187,473.961,360.2556,730.7371,9479.221,7205.112,14614.74
2023-07-02T15:45:00Z,5188,472.0497,358.0302,729.6567,9440.993,7160.603,14593.13
2023-07-02T16:00:00Z,5189,471.7242,357.8878,729.5528,9434.485,7157.757,14591.06
2023-07-02T16:15:00Z,5190,468.5733,354.5067,727.9039,9371.466,7090.134,14558.08
2023-07-02T16:30:00Z,5191,469.4754,353.6675,726.2253,9389.507,7073.35,14524.51
2023-07-02T16:45:00Z,5192,469.4667,352.0038,727.3555,9389.333,7040.077,14547.11
2023-07-02T17:00:00Z,5193,468.5657,351.3338,727.1456,9371.314,7026.677,14542.91
2023-07-02T17:15:00Z,5194,466.7898,348.882,724.7073,9335.796,6977.641,14494.15
2023-07-02T17:30:00Z,5195,467.0794,345.6152,723.9211,9341.589,6912.305,14478.42
2023-07-02T17:45:00Z,5196,466.7691,347.0905,721.7365,9335.382,6941.812,14434.73
2023-07-02T18:00:00Z,5197,465.0258,344.1938,721.5535,9300.516,6883.875,14431.07
2023-07-02T18:15:00Z,5198,467.173,343.2647,722.2744,9343.46,6865.295,14445.49
2023-07-02T18:30:00Z,5199,465.6179,341.9794,721.7631,9312.357,6839.588,14435.26
2023-07-02T18:45:00Z,5200,465.6993,340.9774,719.6678,9313.986,6819.549,14393.36
2023-07-02T19:00:00Z,5201,465.8973,339.2931,720.0787,9317.947,6785.861,14401.57
2023-07-02T19:15:00Z,5202,464.8868,335.2488,718.4614,9297.736,6704.977,14369.23
2023-07-02T19:30:00Z,5203,466.3367,336.7661,718.4418,9326.734,6735.322,14368.84
2023-07-02T19:45:00Z,5204,466.1086,336.0181,718.009,9322.171,6720.362,14360.18
2023-07-02T20:00:00Z,5205,465.6965,333.3159,718.1721,9313.929,6666.318,14363.44
2023-07-02T20:15:00Z,5206,464.9167,332.4486,716.2556,9298.334,6648.972,14325.11
2023-07-02T20:30:00Z,5207,464.35,331.3553,717.7366,9286.999,6627.107,14354.73
2023-07-02T20:45:00Z,5208,464.8374,329.9452,714.0554,9296.748,6598.904,14281.11
2023-07-02T21:00:00Z,5209,464.2261,329.4696,714.9144,9284.521,6589.393,14298.29
2023-07-02T21:15:00Z,5210,465.709,327.8561,714.0164,9314.181,6557.122,14280.33
2023-07-02T21:30:00Z,5211,466.6641,328.2667,715.6074,9333.282,6565.334,14312.15
2023-07-02T21:45:00Z,5212,467.1674,325.5329,713.4665,9343.348,6510.659,14269.33
2023-07-02T22:00:00Z,5213,467.0728,323.0796,714.8072,9341.456,6461.592,14296.14
2023-07-02T22:15:00Z,5214,468.677,322.7005,712.0541,9373.54,6454.01,14241.08
2023-07-02T22:30:00Z,5215,467.9786,323.7433,711.9457,9359.573,6474.866,14238.92
2023-07-02T22:45:00Z,5216,468.9131,322.3905,711.9108,9378.263,6447.81,14238.22
2023-07-02T23:00:00Z,5217,469.0597,321.2215,710.2982,9381.194,6424.429,14205.96
2023-07-02T23:15:00Z,5218,470.9859,320.8614,711.9771,9419.719,6417.229,14239.54
2023-07-02T23:30:00Z,5219,472.1996,318.7443,712.1345,9443.99,6374.886,14242.69
2023-07-02T23:45:00Z,5220,472.5247,316.5099,711.1969,9450.494,6330.197,14223.94
2023-07-03T00:00:00Z,5221,474.8801,317.7784,709.5483,9497.603,6355.569,14190.97
2023-07-03T00:15:00Z,5222,473.7909,320.2806,710.7769,9475.818,6405.613,14215.54
2023-07-03T00:30:00Z,5223,475.6342,319.541,709.6611,9512.686,6390.819,14193.22
2023-07-03T00:45:00Z,5224,478.5768,321.827,709.9791,9571.536,6436.54,14199.58
2023-07-03T01:00:00Z,5225,478.3474,322.4811,708.662,9566.948,6449.623,14173.24
2023-07-03T01:15:00Z,5226,478.8893,322.0504,707.3704,9577.785,6441.008,14147.41
2023-07-03T01:30:00Z,5227,480.537,323.511,709.0042,9610.739,6470.22,14180.08
2023-07-03T01:45:00Z,5228,480.7647,322.6521,707.377,9615.294,6453.042,14147.54
2023-07-03T02:00:00Z,5229,480.6968,320.8643,708.4406,9613.937,6417.287,14168.81
2023-07-03T02:15:00Z,5230,481.9641,320.8869,706.0871,9639.281,6417.739,14121.74
2023-07-03T02:30:00Z,5231,481.9867,320.8869,706.9922,9639.733,6417.74,14139.85
2023-07-03T02:45:00Z,5232,483.3218,322.0863,706.1776,9666.437,6441.727,14123.55
2023-07-03T03:00:00Z,5233,483.5934,324.0324,704.8199,9671.868,6480.649,14096.4
2023-07-03T03:15:00Z,5234,484.1818,323.5346,706.6755,9683.636,6470.692,14133.51
2023-07-03T03:30:00Z,5235,486.8294,323.5573,706.6981,9736.589,6471.145,14133.96
2023-07-03T03:45:00Z,5236,484.8607,323.3083,706.7433,9697.213,6466.167,14134.87
2023-07-03T04:00:00Z,5237,485.0869,321.8827,706.4266,9701.738,6437.653,14128.53
2023-07-03T04:15:00Z,5238,486.671,322.4032,706.0645,9733.42,6448.063,14121.29
2023-07-03T04:30:00Z,5239,487.0331,323.5346,703.8015,9740.661,6470.693,14076.03
2023-07-03T04:45:00Z,5240,486.5579,323.6478,703.53,9731.157,6472.955,14070.6
2023-07-03T05:00:00Z,5241,486.671,323.1499,703.9373,9733.42,6462.999,14078.75
2023-07-03T05:15:00Z,5242,488.1193,321.5659,703.2811,9762.387,6431.317,14065.62
2023-07-03T05:30:00Z,5243,487.5762,322.7426,701.0859,9751.524,6454.852,14021.72
2023-07-03T05:45:00Z,5244,488.8661,322.7426,701.7422,9777.322,6454.852,14034.84
2023-07-03T06:00:00Z,5245,489.9297,322.6294,700.837,9798.594,6452.589,14016.74
2023-07-03T06:15:00Z,5246,490.5859,320.7059,701.878,9811.719,6414.119,14037.56
2023-07-03T06:30:00Z,5247,490.7443,321.5206,700.2487,9814.887,6430.412,14004.97
2023-07-03T06:45:00Z,5248,491.4006,323.7157,699.6829,9828.012,6474.313,13993.66
2023-07-03T07:00:00Z,5249,492.0569,320.6833,698.9588,9841.138,6413.666,13979.18
2023-07-03T07:15:00Z,5250,494.2519,321.498,698.8004,9885.038,6429.959,13976.01
2023-07-03T07:30:00Z,5251,495.406,320.7285,697.5784,9908.121,6414.571,13951.57
2023-07-03T07:45:00Z,5252,495.0439,320.4796,697.4426,9900.879,6409.593,13948.85
2023-07-03T08:00:00Z,5253,496.1981,320.1402,697.5105,9923.962,6402.804,13950.21
2023-07-03T08:15:00Z,5254,496.8317,321.3395,697.8047,9936.634,6426.791,13956.09
2023-07-03T08:30:00Z,5255,495.9492,317.6283,696.56,9918.982,6352.566,13931.2
2023-07-03T08:45:00Z,5256,496.3791,319.0992,695.6322,9927.582,6381.985,13912.64
2023-07-03T09:00:00Z,5257,498.7552,320.7512,693.4146,9975.104,6415.024,13868.29
2023-07-03T09:15:00Z,5258,497.5785,319.4613,692.4867,9951.569,6389.226,13849.74
2023-07-03T09:30:00Z,5259,499.2531,318.8051,694.5912,9985.061,6376.101,13891.83
2023-07-03T09:45:00Z,5260,499.1625,319.7781,694.6818,9983.251,6395.562,13893.64
2023-07-03T10:00:00Z,5261,499.4115,319.3029,693.7087,9988.229,6386.058,13874.17
2023-07-03T10:15:00Z,5262,500.3166,318.2846,692.1926,10006.33,6365.691,13843.85
2023-07-03T10:30:00Z,5263,500.2714,319.3481,692.9393,10005.43,6386.963,13858.79
2023-07-03T10:45:00Z,5264,501.6292,320.7738,692.6678,10032.58,6415.477,13853.36
2023-07-03T11:00:00Z,5265,501.5612,321.2038,691.1063,10031.22,6424.076,13822.13
2023-07-03T11:15:00Z,5266,502.9643,321.86,690.8348,10059.29,6437.201,13816.7
2023-07-03T11:30:00Z,5267,502.9417,323.3762,691.8757,10058.83,6467.524,13837.51
2023-07-03T11:45:00Z,5268,503.349,324.7566,691.129,10066.98,6495.132,13822.58
2023-07-03T12:00:00Z,5269,504.1154,324.0757,689.8349,10082.31,6481.515,13796.7
2023-07-03T12:15:00Z,5270,505.0389,325.0235,688.3129,10100.78,6500.47,13766.26
2023-07-03T12:30:00Z,5271,505.2338,324.4376,690.8497,10104.67,6488.751,13817
2023-07-03T12:45:00Z,5272,506.0482,328.1564,688.0582,10120.96,6563.127,13761.16
2023-07-03T13:00:00Z,5273,506.6997,327.2643,689.8002,10133.99,6545.286,13796
2023-07-03T13:15:00Z,5274,509.0838,328.0471,687.2473,10181.67,6560.941,13744.94
2023-07-03T13:30:00Z,5275,508.7369,329.5207,687.6816,10174.74,6590.414,13753.63
2023-07-03T13:45:00Z,5276,509.3623,330.9554,688.9682,10187.25,6619.108,13779.36
2023-07-03T14:00:00Z,5277,510.5485,331.2106,688.2348,10210.97,6624.211,13764.7
2023-07-03T14:15:00Z,5278,510.3883,331.4797,687.8713,10207.77,6629.594,13757.43
2023-07-03T14:30:00Z,5279,511.515,333.1816,688.4683,10230.3,6663.633,13769.37
2023-07-03T14:45:00Z,5280,511.4588,333.9969,687.1109,10229.17,6679.937,13742.22
2023-07-03T15:00:00Z,5281,512.881,336.2579,688.079,10257.62,6725.158,13761.58
2023-07-03T15:15:00Z,5282,513.7692,337.6573,689.4061,10275.38,6753.146,13788.12
2023-07-03T15:30:00Z,5283,511.7318,337.8148,688.2043,10234.64,6756.297,13764.09
2023-07-03T15:45:00Z,5284,513.0594,339.371,687.9918,10261.19,6787.42,13759.83
2023-07-03T16:00:00Z,5285,515.0393,338.3239,687.8422,10300.79,6766.478,13756.85
2023-07-03T16:15:00Z,5286,513.8869,340.3901,687.3611,10277.74,6807.803,13747.22
2023-07-03T16:30:00Z,5287,515.5135,341.8364,689.168,10310.27,6836.727,13783.36
2023-07-03T16:45:00Z,5288,517.3904,342.2208,689.0775,10347.81,6844.416,13781.55
2023-07-03T17:00:00Z,5289,516.9155,343.1027,690.3439,10338.31,6862.055,13806.88
2023-07-03T17:15:00Z,5290,519.2674,343.4872,690.6152,10385.35,6869.744,13812.31
2023-07-03T17:30:00Z,5291,519.2674,345.0702,690.1855,10385.35,6901.403,13803.71
2023-07-03T17:45:00Z,5292,521.2801,349.3442,690.389,10425.6,6986.885,13807.78
2023-07-03T18:00:00Z,5293,520.6017,352.0806,691.4972,10412.03,7041.611,13829.94
2023-07-03T18:15:00Z,5294,522.4334,352.1258,691.4294,10448.67,7042.516,13828.59
2023-07-03T18:30:00Z,5295,522.6369,353.8445,692.741,10452.74,7076.89,13854.82
2023-07-03T18:45:00Z,5296,524.1747,356.8522,693.2385,10483.49,7137.043,13864.77
2023-07-03T19:00:00Z,5297,525.6898,359.0231,693.8038,10513.8,7180.462,13876.08
2023-07-03T19:15:00Z,5298,526.0743,359.5206,696.0879,10521.49,7190.413,13921.76
2023-07-03T19:30:00Z,5299,529.7151,360.9453,697.4447,10594.3,7218.907,13948.89
2023-07-03T19:45:00Z,5300,529.9866,362.8676,697.7614,10599.73,7257.351,13955.23
2023-07-03T20:00:00Z,5301,530.9589,363.9756,695.9974,10619.18,7279.513,13919.95
2023-07-03T20:15:00Z,5302,531.5469,366.0109,696.2914,10630.94,7320.218,13925.83
2023-07-03T20:30:00Z,5303,532.9264,367.6844,697.8292,10658.53,7353.688,13956.58
2023-07-03T20:45:00Z,5304,535.4592,368.6794,698.2362,10709.18,7373.588,13964.72
2023-07-03T21:00:00Z,5305,536.4542,369.9232,698.9373,10729.08,7398.463,13978.75
2023-07-03T21:15:00Z,5306,537.9919,372.7726,699.2765,10759.84,7455.452,13985.53
2023-07-03T21:30:00Z,5307,538.2487,374.4969,700.282,10764.97,7489.937,14005.64
2023-07-03T21:45:00Z,5308,539.6312,374.1144,698.9968,10792.62,7482.29,13979.94
2023-07-03T22:00:00Z,5309,540.554,374.7898,700.0992,10811.08,7495.796,14001.98
2023-07-03T22:15:00Z,5310,542.5523,376.2881,699.7253,10851.05,7525.763,13994.51
2023-07-03T22:30:00Z,5311,544.8781,379.0673,700.535,10897.56,7581.345,14010.7
2023-07-03T22:45:00Z,5312,545.0326,380.4758,701.8773,10900.65,7609.516,14037.55
2023-07-03T23:00:00Z,5313,545.7554,380.3188,701.7825,10915.11,7606.377,14035.65
2023-07-03T23:15:00Z,5314,547.1982,383.4391,700.7322,10943.96,7668.783,14014.64
2023-07-03T23:30:00Z,5315,547.6663,385.2532,702.8173,10953.33,7705.064,14056.35
2023-07-03T23:45:00Z,5316,548.9685,384.1468,705.0797,10979.37,7682.935,14101.59
2023-07-04T00:00:00Z,5317,550.1722,387.0912,704.3165,11003.44,7741.824,14086.33
2023-07-04T00:15:00Z,5318,553.1895,386.0334,705.5485,11063.79,7720.668,14110.97
2023-07-04T00:30:00Z,5319,555.3448,388.4201,706.7037,11106.9,7768.401,14134.08
2023-07-04T00:45:00Z,5320,556.188,389.6235,708.4763,11123.76,7792.47,14169.52
2023-07-04T01:00:00Z,5321,557.4333,389.8188,708.8046,11148.67,7796.375,14176.09
2023-07-04T01:15:00Z,5322,557.1917,392.0703,711.0699,11143.83,7841.406,14221.4
2023-07-04T01:30:00Z,5323,560.3354,393.4881,712.2513,11206.71,7869.763,14245.03
2023-07-04T01:45:00Z,5324,559.8729,394.7547,711.3954,11197.46,7895.093,14227.91
2023-07-04T02:00:00Z,5325,560.8934,393.9353,709.64,11217.87,7878.707,14192.8
2023-07-04T02:15:00Z,5326,562.7312,394.2557,710.0539,11254.62,7885.115,14201.08
2023-07-04T02:30:00Z,5327,563.9457,398.3095,710.3508,11278.91,7966.191,14207.02
2023-07-04T02:45:00Z,5328,563.6304,396.9917,709.001,11272.61,7939.834,14180.02
2023-07-04T03:00:00Z,5329,564.4484,397.3721,707.4046,11288.97,7947.442,14148.09
2023-07-04T03:15:00Z,5330,566.657,397.9089,704.8142,11333.14,7958.178,14096.28
2023-07-04T03:30:00Z,5331,566.7029,399.2376,704.3679,11334.06,7984.752,14087.36
2023-07-04T03:45:00Z,5332,567.6816,402.1964,702.4182,11353.63,8043.928,14048.36
2023-07-04T04:00:00Z,5333,569.3809,402.6759,701.1698,11387.62,8053.519,14023.4
2023-07-04T04:15:00Z,5334,571.2452,402.0553,699.139,11424.9,8041.106,13982.78
2023-07-04T04:30:00Z,5335,572.7332,403.658,697.9554,11454.66,8073.159,13959.11
2023-07-04T04:45:00Z,5336,573.558,404.0339,696.334,11471.16,8080.679,13926.68
2023-07-04T05:00:00Z,5337,573.5674,404.4932,696.5944,11471.35,8089.864,13931.89
2023-07-04T05:15:00Z,5338,575.2135,405.8627,697.8593,11504.27,8117.253,13957.19
2023-07-04T05:30:00Z,5339,576.0811,407.2778,695.7143,11521.62,8145.555,13914.29
