TIMESTAMP,RECORD,CO2_mV_Avg(1),CO2_mV_Avg(2),CO2_mV_Avg(3),CO2_Final_Avg(1),CO2_Final_Avg(2),CO2_Final_Avg(3)
2023-05-16T00:30:00Z,613,1079.102,251.8721,301.9061,3021.484,5037.44,6038.122
2023-05-16T00:45:00Z,614,1081.325,251.9628,301.6111,3027.711,5039.256,6032.222
2023-05-16T01:00:00Z,615,1077.173,251.5998,301.3615,3016.084,5031.995,6027.23
2023-05-16T01:15:00Z,616,1076.424,251.8493,301.7472,3013.987,5036.987,6034.945
2023-05-16T01:30:00Z,617,1075.267,251.3728,301.18,3010.747,5027.457,6023.6
2023-05-16T01:45:00Z,618,1076.923,251.7813,300.3404,3015.385,5035.625,6006.808
2023-05-16T02:00:00Z,619,1078.421,251.7586,301.4977,3019.578,5035.172,6029.953
2023-05-16T02:15:00Z,620,1076.174,250.5333,299.8639,3013.288,5010.665,5997.278
2023-05-16T02:30:00Z,621,1079.306,251.1686,301.248,3022.056,5023.373,6024.961
2023-05-16T02:45:00Z,622,1077.377,251.3501,299.6597,3016.656,5027.003,5993.193
2023-05-16T03:00:00Z,623,1076.855,250.8056,300.0681,3015.194,5016.111,6001.362
2023-05-16T03:15:00Z,624,1075.675,250.556,300.9531,3011.89,5011.119,6019.062
2023-05-16T03:30:00Z,625,1072.226,250.1248,299.8412,3002.233,5002.497,5996.824
2023-05-16T03:45:00Z,626,1073.429,249.1945,299.5916,3005.601,4983.89,5991.832
2023-05-16T04:00:00Z,627,1072.907,250.4652,300,3004.139,5009.304,6000
2023-05-16T04:15:00Z,628,1073.043,250.556,298.5705,3004.52,5011.119,5971.41
2023-05-16T04:30:00Z,629,1068.641,249.9206,299.8639,2992.195,4998.412,5997.278
2023-05-16T04:45:00Z,630,1069.844,249.966,299.5235,2995.562,4999.32,5990.47
2023-05-16T05:00:00Z,631,1068.369,250.2837,300.6581,2991.432,5005.673,6013.162
2023-05-16T05:15:00Z,632,1070.048,249.8979,300.6354,2996.134,4997.958,6012.708
2023-05-16T05:30:00Z,633,1068.482,248.6953,299.2966,2991.75,4973.906,5985.932
2023-05-16T05:45:00Z,634,1067.915,248.9449,299.5008,2990.161,4978.897,5990.017
2023-05-16T06:00:00Z,635,1064.942,250.5333,298.8882,2981.838,5010.665,5977.763
2023-05-16T06:15:00Z,636,1067.529,249.2626,299.2512,2989.081,4985.251,5985.024
2023-05-16T06:30:00Z,637,1066.258,248.8768,298.5251,2985.523,4977.536,5970.502
2023-05-16T06:45:00Z,638,1065.01,249.1264,299.1378,2982.029,4982.528,5982.755
